fil,recwgt,status,ID,pbad,w_var01,w_var02,w_var03,w_var04,w_var05,w_var06,w_var07,w_var08,w_var09,w_var10,w_var11,w_var12,w_var13,w_var14,status_log
B,1,G,25988,0.2408,2.074,0.125,0.065,-0.804,-0.804,1.884,0.882,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,25989,0.2408,-0.108,0.125,-0.051,-0.109,-0.109,1.002,-0.325,3.157,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,B,25990,0.2408,-0.489,0.125,0.106,0.3,0.3,-0.935,-0.325,-1.049,-0.081,0.948,0.198,0.073,0.156,-0.027,B
B,1,G,25991,0.2408,0.133,0.125,-0.094,-0.042,-0.042,1.884,-0.944,2.078,-0.133,0.948,0.198,0.073,0.156,-0.344,G
B,1,B,25992,0.2408,-0.711,0.125,-0.043,-0.804,-0.804,-0.935,-0.325,-0.942,-0.081,-0.328,-2.196,0.073,0.156,-0.027,B
B,1,B,25993,0.2408,-0.489,0.125,0.106,0.513,0.513,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,0.388,-0.027,B
B,1,G,25994,0.2408,0.094,0.125,-0.045,-0.042,-0.042,1.002,0.713,1.545,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,25995,0.2408,-0.711,0.125,-0.045,0.3,0.3,-0.935,0.079,-0.942,-0.133,-0.328,0.198,0.073,0.156,1.282,G
B,1,B,25996,0.2408,0.094,-0.228,0.21,-0.804,-0.804,-0.935,-0.944,-0.942,-0.081,-0.328,-2.196,0.073,-0.556,-0.027,B
B,1,G,25997,0.2408,0.094,0.125,-0.081,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,25998,0.2408,-0.413,0.125,0.106,0.513,0.513,-0.935,0.713,-1.049,-0.081,0.948,0.198,0.073,0.388,-0.027,B
B,1,G,25999,0.2408,-0.531,-0.276,0.065,0.3,0.3,1.521,0.079,1.015,0.807,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26000,0.2408,-0.413,0.125,-0.051,0.513,0.513,1.002,0.079,1.015,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,G,26001,0.2408,5.722,0.125,0.186,0.513,0.513,1.884,0.713,3.157,-0.081,0.948,0.198,0.073,1.455,-0.027,G
B,1,G,26002,0.2408,-0.489,-0.228,0.186,0.513,0.513,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26003,0.2408,-0.743,-0.686,-0.027,0.3,0.3,-0.935,0.713,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,26004,0.2408,0.133,0.125,-0.045,-0.804,-0.804,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,B
B,1,B,26005,0.2408,-0.489,0.125,0.106,0.3,0.3,-0.935,-0.325,-0.942,-0.081,-0.328,0.198,0.073,-0.556,-0.027,B
B,1,G,26006,0.2408,0.985,0.125,-0.051,-0.109,-0.109,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26007,0.2408,0.985,0.125,-0.027,0.513,0.513,-0.935,0.713,-1.049,-0.081,0.948,0.198,0.073,0.92,-0.027,G
B,1,G,26008,0.2408,-0.531,0.125,-0.146,-1.375,-1.648,-0.935,-0.15,-0.942,-0.133,-0.328,0.198,0.073,0.156,-0.054,G
B,1,G,26009,0.2408,-0.108,0.125,0.135,0.513,0.513,-0.935,1.986,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26010,0.2408,5.722,0.125,-0.051,1.766,1.637,1.884,-0.15,3.157,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,B,26011,0.2408,0.094,-0.228,-0.094,0.513,0.513,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,B,26012,0.2408,0.985,0.125,-0.043,-1.375,-1.648,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,0.388,-0.027,B
B,1,G,26013,0.2408,0.094,1.003,-0.043,0.3,0.3,1.215,1.007,1.545,-0.081,0.948,0.198,0.073,1.455,-0.027,G
B,1,G,26014,0.2408,3.341,-0.228,-0.051,0.513,0.513,1.884,0.882,3.157,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26015,0.2408,-0.489,0.125,0.135,-0.042,-0.042,1.002,0.713,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,26016,0.2408,0.133,0.125,-0.146,0.3,0.3,1.884,0.797,1.015,-0.081,0.948,0.198,0.073,1.532,-0.027,G
B,1,G,26017,0.2408,5.722,-0.276,-0.027,1.766,1.637,1.884,-0.419,3.157,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,B,26018,0.2408,2.074,0.125,0.186,0.3,0.3,1.884,0.235,1.015,-0.081,-0.328,-2.196,0.073,-0.948,-0.027,B
B,1,G,26019,0.2408,2.074,0.125,-0.094,0.3,0.3,1.884,1.986,3.157,-0.133,0.948,0.198,0.073,1.532,-0.027,G
B,1,G,26020,0.2408,2.074,0.125,0.21,1.333,1.637,1.884,1.986,2.078,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26021,0.2408,-0.743,0.125,0.106,0.513,0.513,1.884,0.079,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,26022,0.2408,-0.491,0.125,-0.075,-0.804,-0.804,-0.935,-1.084,-1.049,-0.081,0.948,0.198,0.073,-0.772,-0.027,B
B,1,G,26023,0.2408,-0.711,0.125,-0.043,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,26024,0.2408,-0.711,0.125,-0.051,-0.109,-0.109,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,26025,0.2408,-0.413,-0.228,0.055,0.3,0.3,-0.935,0.882,-0.942,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,G,26026,0.2408,2.074,0.125,0.135,0.513,0.513,1.884,0.797,3.157,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,G,26027,0.2408,-0.108,0.125,-0.151,-0.804,-0.804,1.263,-0.944,1.015,-0.081,0.948,0.198,0.073,0.92,-0.027,G
B,1,B,26028,0.2408,0.133,0.125,-0.045,0.513,0.513,1.884,0.079,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,26029,0.2408,-0.413,0.125,-0.075,0.513,0.513,1.215,1.986,1.545,-0.081,0.948,0.198,0.073,1.532,-0.027,G
B,1,G,26030,0.2408,-0.732,-0.228,-0.094,-0.109,-0.109,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26031,0.2408,-0.743,0.125,-0.043,0.513,0.513,1.002,-0.15,1.015,-0.081,0.948,0.198,0.073,0.92,-0.027,G
B,1,B,26032,0.2408,-0.413,0.125,0.186,-0.804,-0.804,1.884,-0.15,1.015,-0.081,0.948,0.198,-1.184,-0.556,-0.027,B
B,1,G,26033,0.2408,-0.108,0.125,-0.146,-0.804,-0.804,-0.935,1.986,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,26034,0.2408,0.094,-0.228,0.106,-2.196,-1.648,-0.935,-0.944,-0.942,-0.081,-0.328,-2.196,0.073,0.92,-0.027,B
B,1,B,26035,0.2408,-0.489,0.125,-0.045,0.513,0.513,-0.935,0.797,-0.942,-0.081,-0.328,-2.196,0.073,0.156,-0.027,B
B,1,G,26036,0.2408,-0.711,0.125,-0.051,0.513,0.513,1.884,-0.15,2.078,-0.081,0.948,0.198,0.073,1.455,-0.027,G
B,1,G,26037,0.2408,-0.413,-0.228,-0.081,0.513,0.513,1.002,0.882,3.157,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,B,26038,0.2408,0.352,0.125,-0.051,0.513,0.513,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,B,26039,0.2408,0.094,0.125,-0.045,-1.375,-1.648,-0.935,-0.944,-0.942,-0.081,-0.328,-2.196,0.073,-0.948,-0.027,B
B,1,G,26040,0.2408,0.133,0.125,0.055,-0.042,-0.042,1.884,0.713,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,26041,0.2408,0.352,1.003,-0.146,0.513,0.513,1.884,1.007,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26042,0.2408,5.722,0.125,0.135,1.766,1.637,1.884,-0.15,3.157,-0.081,0.948,0.198,0.073,0.92,-0.027,G
B,1,G,26043,0.2408,-0.531,0.125,-0.075,-2.163,-1.648,1.002,-1.084,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26044,0.2408,-0.531,0.125,-0.081,-0.109,-0.109,1.002,-1.084,3.157,0.873,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,26045,0.2408,-0.531,0.125,-0.027,0.513,0.513,-0.935,0.235,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26046,0.2408,0.133,0.125,-0.094,0.513,0.513,-0.935,1.55,-0.942,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,G,26047,0.2408,-0.413,0.125,-0.146,-0.042,-0.042,1.884,-0.325,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,B,26048,0.2408,-0.491,-0.164,0.055,-0.804,-0.804,-0.935,0.882,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,26049,0.2408,0.352,0.125,0.135,0.3,0.3,1.884,1.986,3.157,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,26050,0.2408,3.341,0.125,0.106,0.513,0.513,1.884,1.986,3.157,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,B,26051,0.2408,0.133,0.125,-0.075,0.3,0.3,-0.935,0.235,-0.942,0.807,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,26052,0.2408,5.722,1.003,-0.151,0.3,0.3,1.884,1.007,3.157,-0.081,-0.328,0.198,0.073,1.455,-0.027,G
B,1,G,26053,0.2408,5.722,0.125,-0.045,0.513,0.513,1.884,1.55,3.157,-0.081,-0.328,0.198,0.073,1.532,-0.027,G
B,1,G,26054,0.2408,-0.108,0.125,-0.045,0.513,0.513,1.002,0.235,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26055,0.2408,-0.531,0.125,-0.075,0.513,0.513,1.002,-0.325,1.545,0.807,0.948,0.198,0.073,0.92,-0.027,G
B,1,G,26056,0.2408,-0.711,0.125,0.135,0.513,0.513,-0.935,0.235,-0.942,0.807,-0.328,0.198,0.073,1.532,-0.027,G
B,1,G,26057,0.2408,2.074,0.125,0.21,-0.804,-0.804,1.884,-1.084,3.157,0.807,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,G,26058,0.2408,-0.491,-0.228,-0.081,-0.804,-0.804,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26059,0.2408,0.985,0.125,-0.075,0.513,0.513,1.884,1.55,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26060,0.2408,-0.489,0.125,0.186,-1.375,-1.648,-0.935,0.235,-0.942,-0.081,-0.328,0.198,0.073,1.455,-0.027,G
B,1,B,26061,0.2408,-0.732,-0.276,-0.151,-2.196,-1.648,-0.935,-0.944,-1.049,-0.081,0.948,0.198,0.073,0.156,-0.027,B
B,1,G,26062,0.2408,3.341,0.125,0.21,1.333,1.637,1.884,0.235,1.545,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,G,26063,0.2408,2.074,0.125,0.065,0.3,0.3,1.884,1.986,3.157,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,26064,0.2408,-0.711,0.125,-0.151,0.513,0.513,-0.935,1.986,-1.049,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,26065,0.2408,-0.108,-0.228,-0.081,-0.804,-0.804,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,B,26066,0.2408,-0.491,0.125,0.186,-0.804,-0.804,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,B
B,1,G,26067,0.2408,-0.413,0.125,-0.027,0.513,0.513,1.884,-0.944,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,26068,0.2408,-0.489,-0.228,-0.045,-1.375,-1.648,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,1.532,-0.027,G
B,1,G,26069,0.2408,-0.732,-0.686,-0.075,0.513,0.513,1.002,0.713,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,B,26070,0.2408,-0.491,0.125,0.135,0.3,0.3,-0.935,-1.084,-1.049,-0.081,0.948,-2.196,0.073,0.156,-0.027,B
B,1,G,26071,0.2408,2.074,0.125,-0.075,0.3,0.3,1.884,0.797,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26072,0.2408,-0.491,0.125,-0.051,-0.804,-0.804,1.002,0.713,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26073,0.2408,2.074,0.125,-0.027,-0.804,-0.804,-0.935,-0.15,-0.942,0.807,-0.328,0.198,0.073,0.92,-0.027,G
B,1,B,26074,0.2408,-0.732,-0.228,-0.027,0.513,0.513,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,B,26075,0.2408,-0.743,-1.378,-0.043,-0.804,-0.804,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.131,B
B,1,G,26076,0.2408,2.074,-0.228,0.135,0.513,0.513,1.884,0.882,1.015,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,B,26077,0.2408,-0.108,0.125,0.106,-2.163,-1.648,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,-0.855,-0.027,B
B,1,G,26078,0.2408,5.722,0.125,0.065,1.766,1.637,1.884,-0.15,3.157,0.807,0.948,0.198,-1.184,1.532,-0.027,G
B,1,G,26079,0.2408,5.722,0.125,-0.051,0.3,0.3,1.884,-1.084,3.157,-0.081,0.948,0.198,0.073,1.532,-0.027,G
B,1,G,26080,0.2408,0.133,0.125,0.055,0.3,0.3,1.002,0.079,1.545,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,26081,0.2408,-0.743,0.125,0.186,0.513,0.513,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,26082,0.2408,-0.491,1.003,-0.094,1.558,1.653,1.521,1.007,1.015,-0.081,0.948,0.198,0.073,1.455,-0.027,G
B,1,G,26083,0.2408,-0.531,0.125,-0.081,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,-0.855,-0.027,G
B,1,B,26084,0.2408,0.094,-1.378,0.055,-1.375,-1.648,-0.935,-1.084,-0.942,-0.081,-0.328,-2.196,0.073,0.156,-0.027,B
B,1,G,26085,0.2408,-0.489,0.125,-0.094,0.513,0.513,1.884,0.713,1.545,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,26086,0.2408,0.133,0.125,0.135,-0.804,-0.804,-0.935,-1.084,-1.049,-0.081,0.948,0.198,0.073,0.156,-0.027,B
B,1,G,26087,0.2408,2.074,0.125,-0.043,-0.804,-0.804,1.884,-1.084,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26088,0.2408,0.133,0.125,-0.094,0.513,0.513,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,0.156,0.117,G
B,1,G,26089,0.2408,5.722,0.125,0.106,1.766,1.637,1.884,1.55,1.015,0.807,0.948,0.198,0.073,1.455,-0.027,G
B,1,B,26090,0.2408,-0.489,-1.378,-0.081,-2.163,-1.648,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,0.92,-0.027,B
B,1,G,26091,0.2408,5.722,-0.228,-0.027,1.333,1.637,1.884,1.55,3.157,-0.081,-0.328,0.198,0.073,1.455,-0.027,G
B,1,G,26092,0.2408,0.985,0.125,0.106,-0.804,-0.804,1.884,-0.325,3.157,-0.133,0.948,0.198,0.073,0.156,-0.344,G
B,1,G,26093,0.2408,-0.491,-0.276,-0.081,0.513,0.513,-0.935,-0.419,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,26094,0.2408,0.094,1.003,0.21,-2.196,-1.648,-0.935,1.007,-0.942,0.873,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,26095,0.2408,5.722,0.125,0.106,1.766,1.637,1.884,-0.15,1.015,-0.081,0.948,0.198,0.073,1.532,-0.027,G
B,1,G,26096,0.2408,-0.491,0.125,-0.094,1.809,1.653,1.002,1.986,1.545,-0.081,0.948,0.198,0.073,0.156,0.956,G
B,1,B,26097,0.2408,-0.491,0.125,-0.081,-0.804,-0.804,1.884,-1.084,1.015,-0.081,-0.328,0.198,0.073,-0.948,-0.027,B
B,1,G,26098,0.2408,0.352,0.125,0.106,0.513,0.513,1.884,0.079,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,26099,0.2408,-0.413,0.125,-0.027,-0.804,-0.804,-0.935,0.797,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,26100,0.2408,5.722,0.125,0.065,1.766,1.637,1.884,0.713,3.157,-0.081,0.948,0.198,0.073,1.455,-0.027,G
B,1,B,26101,0.2408,-0.491,-0.228,-0.027,-0.804,-0.804,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,-0.556,-0.027,B
B,1,B,26102,0.2408,-0.413,-1.378,0.186,0.3,0.3,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,-1.184,-0.772,-0.131,B
B,1,G,26103,0.2408,2.074,0.125,-0.043,0.513,0.513,1.884,-0.15,2.078,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26104,0.2408,0.133,0.125,-0.075,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,G,26105,0.2408,-0.743,0.125,0.106,-0.804,-0.804,-0.935,1.55,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,26106,0.2408,-0.732,0.125,-0.081,-0.804,-0.804,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,26107,0.2408,-0.743,0.125,-0.146,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26108,0.2408,-0.531,0.125,-0.075,1.558,1.653,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,-0.556,-0.027,G
B,1,G,26109,0.2408,-0.108,0.125,0.21,-2.163,-1.648,1.884,-1.084,3.157,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,G,26110,0.2408,-0.491,0.125,-0.081,-0.109,-0.109,1.521,0.079,1.015,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,B,26111,0.2408,-0.732,-1.378,0.21,-2.163,-1.648,1.002,-0.944,1.015,-0.081,-0.328,-2.196,0.073,-0.772,-0.027,B
B,1,G,26112,0.2408,2.074,0.125,-0.075,0.513,0.513,1.884,0.079,3.157,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26113,0.2408,5.722,0.125,-0.043,0.513,0.513,1.884,1.986,3.157,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,G,26114,0.2408,-0.489,-1.378,-0.094,0.513,0.513,-0.935,-1.084,-0.942,-0.081,-0.328,0.519,0.073,-0.556,-0.027,G
B,1,G,26115,0.2408,-0.108,0.125,-0.075,0.3,0.3,1.002,-1.084,1.015,-0.081,0.948,0.198,0.073,-0.772,-0.027,G
B,1,G,26116,0.2408,-0.531,-0.276,-0.146,-1.375,-1.648,1.002,-0.944,1.545,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,26117,0.2408,0.985,-0.276,0.106,0.513,0.513,1.884,1.986,2.078,-0.081,-0.328,0.198,0.073,1.455,-0.027,G
B,1,G,26118,0.2408,-0.711,0.125,0.21,0.513,0.513,-0.935,1.986,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,B,26119,0.2408,-0.491,-0.164,-0.094,-0.804,-0.804,1.884,-0.944,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,26120,0.2408,5.722,1.003,-0.045,1.487,1.653,1.884,1.007,3.157,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26121,0.2408,0.352,0.125,0.106,0.3,0.3,1.884,-0.15,3.157,0.807,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,B,26122,0.2408,-0.491,0.125,0.055,0.3,0.3,1.263,0.079,1.545,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,B,26123,0.2408,-0.743,0.125,-0.043,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,B,26124,0.2408,-0.491,0.125,-0.146,0.3,0.3,-0.935,0.235,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,B
B,1,B,26125,0.2408,-0.531,-0.164,-0.146,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,G,26126,0.2408,0.133,0.125,-0.051,0.513,0.513,1.002,1.55,1.015,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26127,0.2408,0.133,0.125,-0.027,1.487,1.653,1.002,-0.15,2.078,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,26128,0.2408,5.722,1.003,0.21,0.3,0.3,1.884,1.007,3.157,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,B,26129,0.2408,-0.711,-0.686,0.186,-0.042,-0.042,-0.935,0.713,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,B,26130,0.2408,-0.711,-0.276,-0.051,-0.804,-0.804,-0.935,-0.419,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,B
B,1,B,26131,0.2408,-0.732,-0.228,0.055,-1.375,-1.648,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,B
B,1,G,26132,0.2408,-0.531,0.125,-0.043,-0.804,-0.804,-0.935,-1.084,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26133,0.2408,-0.491,-0.164,0.21,-0.804,-0.804,1.884,-0.944,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,26134,0.2408,-0.108,0.125,0.186,0.513,0.513,1.215,1.986,1.545,0.807,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26135,0.2408,-0.743,0.125,0.21,-0.804,-0.804,-0.935,-0.15,-0.942,-0.081,-0.328,0.198,0.073,-0.556,-0.027,G
B,1,G,26136,0.2408,0.985,-0.164,-0.051,-1.375,-1.648,-0.935,-1.084,-1.049,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,26137,0.2408,-0.711,0.125,-0.027,-0.804,-0.804,1.215,-0.944,1.545,-0.081,0.948,0.198,0.073,0.92,-0.027,G
B,1,G,26138,0.2408,5.722,1.003,0.055,0.3,0.3,1.884,1.007,3.157,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,26139,0.2408,-0.732,-0.276,-0.081,-2.163,-1.648,1.215,-0.944,1.015,-0.081,0.948,0.198,0.073,0.156,-0.027,G
B,1,G,26140,0.2408,0.985,0.125,0.135,0.513,0.513,1.884,0.235,1.545,-0.081,-0.328,0.198,0.073,-0.948,-0.027,G
B,1,G,26141,0.2408,-0.413,0.125,0.21,-0.804,-0.804,1.884,0.079,1.015,-0.081,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,G,26142,0.2408,0.985,0.125,-0.081,0.513,0.513,-0.935,1.986,-0.942,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,G,26143,0.2408,3.341,0.125,-0.081,0.3,0.3,1.884,-0.15,3.157,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26144,0.2408,-0.108,1.003,0.055,-0.804,-0.804,-0.935,1.007,-0.942,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,G,26145,0.2408,-0.413,-0.276,0.21,0.3,0.3,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26146,0.2408,2.074,1.003,-0.075,-0.042,-0.042,1.884,1.007,3.157,-0.081,0.948,0.198,0.073,-0.772,-0.027,G
B,1,G,26147,0.2408,0.133,0.125,0.186,0.513,0.513,1.884,-0.944,1.015,-0.081,-0.328,0.198,0.073,-0.338,-0.027,G
B,1,G,26148,0.2408,-0.711,-0.228,0.21,0.513,0.513,-0.935,0.882,-0.942,-0.081,-0.328,0.198,0.073,-0.772,-0.027,G
B,1,G,26149,0.2408,-0.743,-0.276,-0.094,1.766,1.637,1.002,1.55,1.545,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26150,0.2408,-0.491,0.125,-0.027,0.513,0.513,-0.935,0.079,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,B,26151,0.2408,0.094,-0.686,-0.027,-2.196,-1.648,-0.935,-0.944,-0.942,-0.133,-0.328,0.198,0.073,0.156,-0.152,B
B,1,B,26152,0.2408,-0.732,-0.276,-0.027,-1.375,-1.648,-0.935,-0.944,-0.942,-0.081,-0.328,-2.196,0.073,0.156,-0.027,B
B,1,G,26153,0.2408,0.985,0.125,0.055,0.3,0.3,-0.935,-0.15,-0.942,-0.133,-0.328,0.198,0.073,-0.855,0.215,G
B,1,G,26154,0.2408,5.722,0.125,-0.045,0.3,0.3,1.884,1.986,3.157,-0.081,0.948,0.198,0.073,1.532,-0.027,G
B,1,G,26155,0.2408,0.094,0.125,-0.151,1.727,1.653,-0.935,0.079,-0.942,0.807,-0.328,0.198,0.073,-0.338,-0.027,G
B,1,B,26156,0.2408,0.094,0.125,0.055,-2.196,-1.648,1.215,-0.944,1.015,-0.081,-0.328,0.198,0.073,-0.772,-0.027,B
B,1,G,26157,0.2408,-0.413,0.125,-0.075,0.513,0.513,-0.935,0.235,-0.942,0.873,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26158,0.2408,3.341,0.125,-0.151,0.513,0.513,1.884,0.882,3.157,-0.081,-0.328,0.198,0.073,1.532,-0.027,G
B,1,G,26159,0.2408,3.341,0.125,0.21,0.3,0.3,1.884,0.079,3.157,-0.081,-0.328,0.198,0.073,0.92,-0.027,G
B,1,G,26160,0.2408,-0.489,0.125,-0.146,-0.804,-0.804,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,0.156,-0.027,G
B,1,G,26161,0.2408,2.074,0.125,-0.081,0.3,0.3,1.884,-0.15,3.157,-0.081,-0.328,0.198,0.073,1.455,-0.22,G
B,1,B,26162,0.2408,-0.743,-0.164,-0.045,-0.804,-0.804,-0.935,-0.944,-0.942,-0.081,-0.328,0.198,0.073,-0.948,-0.027,B
B,1,G,26163,0.2408,2.074,0.125,-0.027,0.3,0.3,1.521,3.447,2.078,-0.081,0.948,0.198,0.073,0.92,1.18,G
B,1,G,26164,0.2408,0.094,1.003,-0.045,0.513,0.513,-0.935,1.007,-0.942,0.807,-0.328,0.198,0.073,0.156,-0.027,G
